epoch,train_loss,val_loss,train_acc,val_acc
176,0.6388997052794446,0.8501969392281292,0.7900275163347853,0.7326474834983498
177,0.6387047156014647,0.8519318024776426,0.7899679624299938,0.7320200770077008
178,0.6386577795956843,0.8544981527512092,0.7901004394835096,0.7312379675467546
179,0.6386272922464239,0.8469366038789844,0.7900627625233354,0.7323896452145214
180,0.6384015318838498,0.8517630463517276,0.7900092855476042,0.7306363448844885
181,0.6383481374718643,0.8509829861692862,0.7901976703484754,0.7316075357535754
182,0.6384874128672227,0.8531717693451608,0.7901053010267579,0.7301894251925193
183,0.6383534027466361,0.8497274496702208,0.7900263009489732,0.7321747799779978
184,0.638191981536673,0.8558224278314672,0.7901697164747977,0.7311348322332233
185,0.638149828553274,0.8514745541334939,0.7903289320161793,0.7304902365236524
186,0.6380426274298435,0.8606043546834532,0.790307055071562,0.7302581820682068
187,0.6378424640909515,0.8532712293995751,0.7903593166614811,0.7326646727172718
188,0.6379537513037981,0.8510905960933342,0.7901369010578718,0.7310059130913091
189,0.6378805361034414,0.8448552645669125,0.7901806549471064,0.7316934818481848
190,0.6376628028953305,0.8525111521169035,0.7903398704884879,0.7300347222222222
191,0.637610522018283,0.8478795080163953,0.7904067167081519,0.7325615374037404
192,0.6376951139538497,0.8491596593649605,0.7903131320006223,0.731023102310231
193,0.6375445792522205,0.8428638631885725,0.7903799782202863,0.7339108910891089
194,0.637455422424276,0.8441995267558544,0.7905574245488488,0.7336960258525853
195,0.6373550510213623,0.8589457071850403,0.7904237321095209,0.7316934818481848
196,0.6373381094674405,0.8602089577644441,0.7903374397168638,0.7306621287128713
197,0.6371811385768945,0.8541486601624945,0.790443178282514,0.7310574807480749
198,0.6371510214663175,0.8567017057810155,0.7903678243621656,0.7274993124312431
199,0.6372004010028993,0.8538674336455443,0.7904504705973865,0.7312895352035204
