epoch,train_loss,val_loss,train_acc,val_acc
119,0.646511387105454,0.8570079541180131,0.7877061294337274,0.7293815319031903
120,0.6463922474721091,0.860122142746897,0.7875821600808961,0.7275422854785478
121,0.6461851507443853,0.8559775821643301,0.7877304371499689,0.7310059130913091
122,0.6458636897279375,0.8503260297743794,0.7878057910703173,0.7315989411441144
123,0.6456762528894254,0.853956547409001,0.7878471141879279,0.7313153190319032
124,0.6456317424996714,0.8693040404776142,0.7878726372899814,0.7273961771177118
125,0.6453641188686207,0.8569267871815248,0.7877474525513379,0.7296565594059405
126,0.6451801201091023,0.8563905019308998,0.7878070064561294,0.7283673679867987
127,0.6450291866460941,0.8532535172466136,0.7881047759800871,0.7312207783278328
128,0.6448384066435144,0.8623786388975296,0.7880573759334163,0.7271555280528053
129,0.6445808445880631,0.8649720007305753,0.7881460990976976,0.7287197469746974
130,0.6443948108139584,0.8607603526285904,0.7884232070628501,0.7282298542354235
131,0.6442482670642755,0.8568301288077016,0.7882955915525824,0.7294073157315731
132,0.6442773629584962,0.8604949902255412,0.7883320531269447,0.7296221809680968
133,0.6439083655131256,0.8620908265919051,0.7884803301960174,0.731512995049505
134,0.6439160107082659,0.8604002964116297,0.7884997763690106,0.7296909378437844
135,0.6437246172266416,0.862009603985072,0.7884402224642191,0.7291494774477447
136,0.6436379391655984,0.8636858349520512,0.7883952531891724,0.7292440181518152
137,0.6432727455870291,0.8657998768868882,0.7885265148568762,0.7271383388338833
138,0.6432572619174679,0.8572878149082952,0.7884159147479776,0.7299831545654566
139,0.6431697325893418,0.8585504725886912,0.7885982226197884,0.7293815319031903
140,0.6429794124735018,0.8702916119358327,0.7885338071717486,0.7259952557755776
141,0.6428094178382551,0.8590082072123181,0.7885848533758556,0.7303183443344334
142,0.6426874990780753,0.8624594713857334,0.7886869457840697,0.7286939631463146
143,0.6424558940850658,0.869277381398628,0.7888570997977598,0.7257632013201321
144,0.6423719796840641,0.8664070767144559,0.7888388690105788,0.7251529840484049
145,0.6422747755985343,0.8619087722041819,0.7888364382389546,0.7309113723872387
146,0.6421303992769921,0.8484761030367105,0.7889506845052894,0.7307652640264026
147,0.6419976536131231,0.8527894444657107,0.7889907922370878,0.7288658553355336
148,0.6418897130508636,0.8559130449237341,0.7888899152146858,0.7313668866886689
149,0.6416102806158368,0.8576949214187786,0.7891171923615432,0.7289260176017601
150,0.6416138143144784,0.8526052912928745,0.7889154383167393,0.7298714246424642
151,0.6414954499495126,0.850378670904896,0.7891573000933416,0.7335069444444444
152,0.6413592683949972,0.8559743570219173,0.7892132078406969,0.7300948844884488
153,0.6412180089104895,0.8608883457674315,0.7891682385656503,0.7300862898789879
154,0.6410512964623124,0.8568004279246818,0.789280054060361,0.7314356435643564
155,0.6410416867618762,0.8564768982405709,0.7892739771313005,0.7298886138613861
156,0.6408832528313718,0.848367175056596,0.7894854542626011,0.7316934818481848
157,0.6407613906714956,0.8617962882725975,0.7893809310827629,0.7301378575357536
158,0.6406859453969218,0.8580388013351344,0.7893347464219042,0.7297854785478548
159,0.6405111105826307,0.8502348947315195,0.7893882233976354,0.7323208883388339
160,0.6403939663881683,0.851187493180809,0.789397946484132,0.7309113723872387
161,0.6402669078308229,0.8555210116344972,0.7896155005444928,0.7304472634763476
162,0.6400977522598413,0.8610326379570368,0.7896313005600498,0.7285908278327833
163,0.6400889125609146,0.853759595597669,0.7893359618077163,0.730232398239824
164,0.6400411689066338,0.8633827900532449,0.789585115899191,0.7279720159515951
165,0.6398982572941284,0.8598703287287776,0.7897297468108276,0.7308941831683168
166,0.6397172646932002,0.8515343874266701,0.7896240082451773,0.7322177530253026
167,0.6396562719315421,0.8546131600444467,0.789735823739888,0.7312207783278328
168,0.6395911513535073,0.8506774455472843,0.7897017929371499,0.7322951045104511
169,0.6395599570568111,0.862164776153428,0.789869516179216,0.7288658553355336
170,0.6393940919070193,0.8534508302266842,0.7897261006533914,0.7326388888888888
171,0.6393101074789056,0.8513653478344413,0.789870731565028,0.7312121837183718
172,0.6392734818155897,0.8578895276004594,0.7899473008711886,0.7293987211221122
173,0.6391171051169598,0.8509847523421213,0.7897941622588674,0.7315731573157316
174,0.6390040426352191,0.8596497910513212,0.7899679624299938,0.7281868811881188
175,0.6388968902488784,0.8522674849521209,0.7900044240043559,0.7325271589658966
176,0.6387878874480242,0.8483316811463489,0.7902511473242066,0.7315903465346535
177,0.638832156118133,0.8547224884051563,0.7899144854542626,0.7308254262926293
178,0.6386727300503273,0.8666896582371069,0.7899898393746111,0.7279462321232123
179,0.6386096690779676,0.849311817072668,0.7899521624144369,0.7306191556655666
180,0.6384434160714425,0.8697928773491296,0.7900700548382078,0.7275766639163916
181,0.6384119642174014,0.8474587197809985,0.7902110395924082,0.7323896452145214
182,0.6383446765450417,0.8581928469166897,0.7899789009023024,0.7306191556655666
183,0.6381816875511768,0.8540040232298529,0.7902487165525824,0.7311348322332233
184,0.6381789488531301,0.8439687891761856,0.7902475011667703,0.732948294829483
185,0.638234571521892,0.8585760990122888,0.790089501011201,0.7309629400440044
186,0.6379395158452578,0.8570109593658426,0.790190378033603,0.7306277502750275
187,0.6378340954430443,0.8506626221213011,0.790191593419415,0.7317106710671067
188,0.6378812193870544,0.84256975318339,0.7903277166303672,0.7327678080308031
189,0.6378645868351834,0.8561818350856454,0.7902766704262602,0.7296737486248625
190,0.6376989446000869,0.8563918485106414,0.7903897013067829,0.7314098597359736
191,0.6376044592578439,0.8546029020457377,0.7904796398568762,0.731495805830583
192,0.6376454481888648,0.8545856790246219,0.7903969936216553,0.7313153190319032
193,0.637394118249676,0.8527671560333638,0.7903155627722465,0.7302753712871287
194,0.6373990957753289,0.8480765148095697,0.7905647168637212,0.7312293729372937
195,0.6373558667927108,0.8554327406308831,0.790224408836341,0.7320802392739274
196,0.6372203197847187,0.8511417606810663,0.7904699167703796,0.7333264576457645
197,0.6371498858253631,0.8577031929894249,0.7905477014623522,0.7299487761276128
198,0.6370250327140556,0.8559708959854344,0.790458978298071,0.7294846672167217
199,0.6371288033991626,0.8502149981568486,0.7904358859676416,0.7316333195819582
